Year,Festival,Title,Brand,Award,Country,Agency,Track,Category,Sub category,Board image,Video
2025,Clio Entertaiment,Superman - Adventures in Making of Superman,WB,Gold,United States,SunnyBoy Entertainment,Original Content,Behind the Scenes,,https://resized-media.entries.clios.com/companies/5207/media/11106804-ae1e-4a5e-fe28-08ddda84979b-medium.png.webp,https://clios.com/winners-gallery/details/203324
2025,Clio Entertaiment,Behind the Scenes Building a Wild World,The Wild Robot,Gold,United States,Mob Scene,Original Content,Featurette,,https://resized-media.entries.clios.com/companies/4630/media/01a3a739-a01a-4326-4002-08dda8286ac6-medium.png.webp,https://clios.com/winners-gallery/details/194260
2025,Clio Entertaiment,The Pool,The Amateur,Gold,United States,Once Upon a Time,Original Content,Featurette,,https://resized-media.entries.clios.com/companies/4709/media/b5bb0794-b40a-4a16-a6dd-08ddca1e8d72-medium.png.webp,https://clios.com/winners-gallery/details/200309
2025,Clio Entertaiment,Marvel Comics Blood Hunt – Bleeding In Style,Marvel Comics,Gold,United States,The Syndicate,Public Relations,Collateral Press Influencer & Talent Kits,,https://resized-media.entries.clios.com/companies/143801/media/cdf38b00-77f8-4c07-ac57-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202018
2025,Clio Entertaiment,Alfred Hitchcock The Iconic Film Collection,Universal Pictures Home Entertainment,Gold,United States,CORE,Retail & Premium,Packaging,Box Set Collection & Complete Series Packaging,https://resized-media.entries.clios.com/companies/5719/media/62e1f1eb-5c61-4c4d-81d6-08dda8280727-medium.jpg.webp,https://clios.com/winners-gallery/details/194626
2025,Clio Entertaiment,Opera,Royal Ontario Museum,Gold,Canada,Broken Heart Love Affair,Audio Visual,61 Seconds and Over,,https://resized-media.entries.clios.com/companies/3819/media/479228db-caf4-4eaf-8fec-08dd34eac907-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200307
2025,Clio Entertaiment,You Are What You Watch,Love & Anarchy - Helsinki International Film Festival,Gold,Finland,Breakfast Helsinki,Audio Visual,61 Seconds and Over,,https://resized-media.entries.clios.com/companies/140523/media/eaf37e2c-59d9-41d8-dc17-08dcefb44467-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/197145
2025,Clio Entertaiment,Opera,Royal Ontario Museum,Gold,Canada,Broken Heart Love Affair,Branded Entertainment & Content,Film,,https://resized-media.entries.clios.com/companies/3819/media/180289c8-234c-41fd-b063-08ddca1e8d72-medium.jpg.webp,https://clios.com/winners-gallery/details/202621
2025,Clio Entertaiment,Push Push,WhatsApp,Gold,United States,Modern Arts,Branded Entertainment & Content,Influencer & Talent Storytelling,,https://resized-media.entries.clios.com/companies/141981/media/c296c7f8-bdaa-42c7-fe34-08ddda84979b-medium.jpg.webp,https://clios.com/winners-gallery/details/202718
2025,Clio Entertaiment,Opera,Royal Ontario Museum,Gold,Canada,Broken Heart Love Affair,Craft & Design,Audio Visual Craft,Direction,https://resized-media.entries.clios.com/companies/3819/media/180289c8-234c-41fd-b063-08ddca1e8d72-medium.jpg.webp,https://clios.com/winners-gallery/details/202622
2025,Clio Entertaiment,Opera,Royal Ontario Museum,Gold,Canada,Broken Heart Love Affair,Craft & Design,Audio Visual Craft,Editing,https://resized-media.entries.clios.com/companies/3819/media/180289c8-234c-41fd-b063-08ddca1e8d72-medium.jpg.webp,https://clios.com/winners-gallery/details/202623
2025,Clio Entertaiment,Opera,Royal Ontario Museum,Gold,Canada,Broken Heart Love Affair,Craft & Design,Audio Visual Craft,Sound Design,https://resized-media.entries.clios.com/companies/3819/media/180289c8-234c-41fd-b063-08ddca1e8d72-medium.jpg.webp,https://clios.com/winners-gallery/details/202625
2025,Clio Entertaiment,2024 NEW SEASON,Donmar Warehouse,Gold,United Kingdom,AKA UK,Key Art & Out of Home,Key Art,‌Other,https://resized-media.entries.clios.com/companies/5416/media/13700e5c-5d41-4f2e-9ecb-08ddca1e8d72-medium.jpg.webp,https://clios.com/winners-gallery/details/198713
2025,Clio Entertaiment,Abbott Elementary Season 4 Premiere Dio-Drama Campaign,ABC,Gold,United States,ABC,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/4657/media/ab2bc01a-2b18-4e51-433a-08ddbc3a4ea4-medium.jpg.webp,https://clios.com/winners-gallery/details/197420
2025,Clio Entertaiment,The Studio AV Campaign,The Studio,Gold,United States,Wild Card Creative Group,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/4522/media/57f2a103-9939-49e1-4086-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/193605
2025,Clio Entertaiment,The Final Copy of Ilon Specht,LOréal Paris,Gold,United States,MCCANN PARIS,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/3893/media/639678bb-0b1e-45c1-ab68-08ddca1e8d72-medium.jpeg.webp,https://clios.com/winners-gallery/details/201765
2025,Clio Entertaiment,Alien Earth Campaign,FX,Gold,United States,FX,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/4559/media/cf510b62-21e6-4c69-4276-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202370
2025,Clio Entertaiment,Severance S2 AV Campaign,Severance S2,Gold,United States,Wild Card Creative Group,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/4522/media/cd312838-9ae1-4476-4083-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/193597
2025,Clio Entertaiment,Severance Season 2 RTO Teaser,Severance Season 2,Gold,United States,TRANSIT,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/2123/media/2e7626fe-8ca2-4b78-a70d-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201099
2025,Clio Entertaiment,Severance season 2 Digital Campaign,Severance,Gold,United States,Leroy & Rose,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/4743/media/eefff9df-9621-4c1f-a733-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200857
2025,Clio Entertaiment,Everybodys Live With John Mulaney,Netflix,Gold,United States,Netflix,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/142252/media/6658af23-6d25-4042-fa0d-08ddda84979b-medium.jpg.webp,https://clios.com/winners-gallery/details/202640
2025,Clio Entertaiment,PARAMOUNT NETWORK SPAIN - KALEIDOSCOPE,PARAMOUNT CREATIVE MTVE INTERNATIONAL,Gold,Spain,PARAMOUNT CREATIVE MTVE INTERNATIONAL,Audio Visual Craft,‌Other,,https://resized-media.entries.clios.com/companies/143297/media/38f5a3c3-c796-433c-830a-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194927
2025,Clio Entertaiment,Hulu Drama The Box,Hulu Brand,Gold,United States,Hulu Brand,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/4996/media/3364621d-5006-44b1-06c6-08dd8372b990-medium.png.webp,https://clios.com/winners-gallery/details/194005
2025,Clio Entertaiment,Teaser Saved,The Last of Us Season 2,Gold,United States,Level Up AV,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/4941/media/b924c0d3-4eb1-441d-04fe-08dd8372b990-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194089
2025,Clio Entertaiment,Hits Different Sizzle,HBO MAX,Gold,United States,BOND,Audio Visual Brand Promo,Brand Promo,,https://resized-media.entries.clios.com/companies/4830/media/f98c56eb-f52b-43c5-83d7-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195132
2025,Clio Entertaiment,See It Differently,BritBox,Gold,United States,Uncommon Creative Studio,Audio Visual Brand Promo,Brand Promo,,https://resized-media.entries.clios.com/companies/143479/media/0d9184ab-2211-460e-fb15-08ddda84979b-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202972
2025,Clio Entertaiment,HBO Max Pride 2025 Trixie Mattel’s Gay HBO Max Song,HBO Max,Gold,United States,HBO Max,Audio Visual Brand Promo,Brand Promo,,https://resized-media.entries.clios.com/companies/5072/media/dee4624a-635c-49c4-abb5-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201559
2025,Clio Entertaiment,A Celebratory Ride with The Californians,Volkswagen Group of America Inc,Gold,United States,NBCUniversal (Saturday Night Live),Audio Visual Brand Promo,Entertainment IP Integration,,https://resized-media.entries.clios.com/companies/141030/media/f422bfa8-fc77-4f10-a5cf-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/199695
2025,Clio Entertaiment,Star of the Month Nicolas Cage,STAR Movies,Gold,United Arab Emirates,TWDC Creative,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4893/media/4346b826-f604-4645-402e-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194509
2025,Clio Entertaiment,Feel,The Piano Lesson,Gold,United States,AV Squad,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4977/media/a4efeeb7-0158-4c72-993e-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200476
2025,Clio Entertaiment,Tsunami Race Against Time,National Geographic,Gold,United States,National Geographic & Aspect,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/4339/media/9bdabb48-17b2-4aae-9dac-08ddbc6e7e05-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196473
2025,Clio Entertaiment,Adolescence - Main Trailer,Netflix,Gold,United Kingdom,ZEALOT,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/5472/media/b29086ca-55e1-4cce-9eb2-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201535
2025,Clio Entertaiment,Steve Main Trailer,Netflix,Gold,United Kingdom,Intermission Film,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/4869/media/2cc14214-9554-429e-fe33-08ddda84979b-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/203336
2025,Clio Entertaiment,Bingo,Emilia Pérez,Gold,United States,Big Picture,Audio Visual Trailer,Audio Visual Trailer,,https://resized-media.entries.clios.com/companies/143282/media/51c8bf04-9ca8-4cd2-9fe8-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201706
2025,Clio Entertaiment,The Boy and the Octopus,The Walt Disney Company,Gold,United Kingdom,adam&eveDDB,Branded Entertainment & Content,Brand Promo,,https://resized-media.entries.clios.com/companies/143199/media/4471349e-e795-44bb-9fab-08ddbc6e7e05-medium.jpg.webp,https://clios.com/winners-gallery/details/197072
2025,Clio Entertaiment,Bring Korea To The World - Squid Games Season 2 Launch,Netflix,Gold,United States,Founders Agency,Branded Entertainment & Content,Digital Mobile & Social Media,,https://resized-media.entries.clios.com/companies/5398/media/2c61584f-7606-4b72-ad7b-08ddca1e8d72-medium.png.webp,https://clios.com/winners-gallery/details/202251
2025,Clio Entertaiment,A Night in the Squid Game Dorm,Netflix,Gold,Italy,DUDE Milan,Branded Entertainment & Content,Experiential & Activations,,https://resized-media.entries.clios.com/companies/2486/media/9ebbf9c8-889a-42f1-86a4-08dda8280727-medium.jpg.webp,https://clios.com/winners-gallery/details/196324
2025,Clio Entertaiment,Bring Korea To The World - Squid Games Season 2 Launch,Netflix,Gold,United States,Founders Agency,Branded Entertainment & Content,Experiential & Activations,,https://resized-media.entries.clios.com/companies/5398/media/2c61584f-7606-4b72-ad7b-08ddca1e8d72-medium.png.webp,https://clios.com/winners-gallery/details/202217
2025,Clio Entertaiment,The Boy and the Octopus,The Walt Disney Company,Gold,United Kingdom,adam&eveDDB,Branded Entertainment & Content,Film,,https://resized-media.entries.clios.com/companies/143199/media/4471349e-e795-44bb-9fab-08ddbc6e7e05-medium.jpg.webp,https://clios.com/winners-gallery/details/197075
2025,Clio Entertaiment,A Celebratory Ride with The Californians,Volkswagen Group of America Inc,Gold,United States,NBCUniversal (Saturday Night Live),Branded Entertainment & Content,Influencer & Talent Storytelling,,https://resized-media.entries.clios.com/companies/141030/media/a84281f0-001b-42ed-a269-08ddca1e8d72-medium.jpg.webp,https://clios.com/winners-gallery/details/199688
2025,Clio Entertaiment,The Official Thingertips of Cheetos,Cheetos,Gold,United States,Goodby Silverstein & Partners,Branded Entertainment & Content,Influencer & Talent Storytelling,,https://resized-media.entries.clios.com/companies/265/media/445f82cf-359b-468c-6005-08ddda7db5d2-medium.jpg.webp,https://clios.com/winners-gallery/details/201654
2025,Clio Entertaiment,Learn Korean Or Else,Duolingo,Gold,United States,Netflix,Branded Entertainment & Content,Mixed Campaign,,https://resized-media.entries.clios.com/companies/4733/media/8f55f1d3-b817-44ea-f965-08ddda84979b-medium.jpg.webp,https://clios.com/winners-gallery/details/197243
2025,Clio Entertaiment,Netflix TUDUM Live 2025,Netflix,Gold,United States,Netflix,Creative Effectiveness,‌Other,,https://resized-media.entries.clios.com/companies/5079/media/fa41f506-3643-46a4-b116-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200298
2025,Clio Entertaiment,North,The Last of Us S2,Gold,United States,Create Advertising Group,Creative Effectiveness,Audio Visual,,https://resized-media.entries.clios.com/companies/4951/media/1fe2d98b-a11a-457b-a727-08ddca1e8d72-medium.png.webp,https://clios.com/winners-gallery/details/196436
2025,Clio Entertaiment,Glitter & Greed,The Lisa Frank Story’,Gold,United States,BigStar,Design,Main Title & Credits,,https://resized-media.entries.clios.com/companies/5226/media/de53c183-81e2-499b-42aa-08ddbc3a4ea4-medium.png.webp,https://clios.com/winners-gallery/details/197185
2025,Clio Entertaiment,Smoke,Apple TV,Gold,United States,Digital Kitchen,Design,Main Title & Credits,,https://resized-media.entries.clios.com/companies/4791/media/7d44f737-25f0-444e-5e6c-08ddda7db5d2-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196642
2025,Clio Entertaiment,Alien Earth - 306 Gestation,FX,Gold,United States,FX,Design,Motion Graphics,,https://resized-media.entries.clios.com/companies/4559/media/a04ba412-b9d6-4937-fcb9-08ddda84979b-medium.jpg.webp,https://clios.com/winners-gallery/details/195109
2025,Clio Entertaiment,Alien Earth - 306 Gestation,FX,Gold,United States,FX,Design,Special Design Promo,,https://resized-media.entries.clios.com/companies/4559/media/a04ba412-b9d6-4937-fcb9-08ddda84979b-medium.jpg.webp,https://clios.com/winners-gallery/details/195120
2025,Clio Entertaiment,Fallout Vault 33,Fallout,Gold,United States,Addison Interactive,Digital Mobile & Social Media,Digital & Mobile,Microsite & Website,https://resized-media.entries.clios.com/companies/5947/media/c7a442a9-4897-420d-ac6a-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201704
2025,Clio Entertaiment,Elmo Checks In,Sesame Street,Gold,United States,Sesame Workshop,Digital Mobile & Social Media,Social Media,Organic Social Media Post,https://resized-media.entries.clios.com/companies/5459/media/dbc1483d-633b-4f7b-4c56-08dd42fc65d2-medium.png.webp,https://clios.com/winners-gallery/details/196882
2025,Clio Entertaiment,Always Be Convenient,Deli Boys S1,Gold,United States,MOCEAN,Digital Mobile & Social Media,Social Media,Short-Form Social Media Video,https://resized-media.entries.clios.com/companies/813/media/971aa87f-d769-4209-aae6-08dd8c8288b4-medium.jpg.webp,https://clios.com/winners-gallery/details/194215
2025,Clio Entertaiment,Hacks Welcome to Late Night,HBO Max,Gold,United States,HBO Max,Digital Mobile & Social Media,Social Media,Use of Influencer & Talent,https://resized-media.entries.clios.com/companies/5072/media/54600b06-81b0-44b0-98f6-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/203263
2025,Clio Entertaiment,Star Trek Strange New Worlds Season 3 “Worlds Collide”,Paramount-,Gold,United States,Paramount-,Digital Mobile & Social Media Craft,‌Other,,https://resized-media.entries.clios.com/companies/143511/media/d13905b7-7c91-4e4c-5e58-08ddda7db5d2-medium.jpg.webp,https://clios.com/winners-gallery/details/203050
